doc_id,text,review_text,restaurant_name,review_date,username,review_rating,bien,japonesa,sushi,mejor,comida,calidad,excelente,precio,rico,servicio,recomendable,genial,restaurante,espectacular,gran,mal,caro,experiencia,cena,trato,sitio,calidadprecio,relación,agradable,sorpresa
671559674,Magnífica experiencia,"Acudí con ciertas reticencias a este restaurante porque no soy experto en comida japonesa y debo reconocer que salí muy contento. Me encantó el sushi de noodles, y tanto los arroces como las sopas estaban deliciosas, muy rico todo. Y la atención de la encargada del restaurante y del camarero fueron de 10, orientándonos de manera muy efectiva. VOLVERÉ.",UDON Torre Sevilla,2019-05-05,MiguelelHermoso,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
670113514,¡Para repetir!,"Un sitio genial, buen trato, buena comida y un lugar chulo. Buena opción para probar cosas nuevas. Calidad-precio muy bien. ",UDON Torre Sevilla,2019-04-29,DeLeal29,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
668456641,"Precio de cadena, calidad excelente","No tenia demasidad esoectativas en el lugar, ya que es barato y me habian dicho que es una cadena.La atención es absolutamente profesional, los camareros super atentos y amables. Limpio y con una estética elegante. La comida sabe auténtica, nada de comida precocinada, muy natural. Tienen un menú de unos doce euros mas que decente y de los postres solo decir que son una locura. Pienso volver.",UDON Torre Sevilla,2019-04-22,Ludmila P,5,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
667865925,Primera vez en un japonés,"Ha sido la primera vez que he ido a un japonés y lo que he probado estaba bueno, pero sin llegar a encantarme, no por nada, sino quizás porque me gusta más otro tipo de comidas. El servicio fue muy bueno, el local acogedor y los tiempos entre los platos minúsculos, lo cual a veces me sentía presionada para que no se me enfriase lo que había pedido.",UDON Torre Sevilla,2019-04-20,mariatef,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
666101934,Genial,"Todo realmente bueno. Pedimos ramen de curry, mix de gyozas, tataki de salmon y mixed rolls. El camarero que nos atendió muy atento en todo momento y preocupado de que todo estuviera bien. Repetiremos sin duda, muy recomendable.",UDON Torre Sevilla,2019-04-13,363linom,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
665704619,"Todo excelente, soy fan","Ojalá hubiese uno en Nervion. El UDON y ramen excelente, todo lo demás que pedimos también. Volveré muchas veces",UDON Torre Sevilla,2019-04-12,romainamadeus,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
664028228,Exquisito en todos los aspectos,"Hacía tiempo que no comentaba pero la comida de este local me ha encantado y sorprendido por partes iguales.Nunca había comido est tipo de comida pero es exquisita, bien preparada y mejor presentada.Atención rápida, simpatica y eficaz. Un local muy bonito.",UDON Torre Sevilla,2019-04-05,IsaMartz,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
663966048,Comida,"Me encanta, buena atención y excelente comida.Todo buenísimo para adultos y niños.Buena relación calidad-precio",UDON Torre Sevilla,2019-04-05,evamn2019,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
663080197,Te gustan los Noodles ,"El lugar es muy agradable en el C.C. Torre Sevilla la atención excelente y los noodles, tienen una variedad de sobas, Ramen, Gyozas y Tempuras que estaban muy buenas.",UDON Torre Sevilla,2019-04-02,Sevilla_tradicion,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
661901271,Buena comida pero falta de personal.,"Les hace falta personal. No sé si siempre es así, o ha sido casualidad.Habiendo mesas libres tienes que hacer cola en la puerta, de 15-20 min., porque no pueden servir, limpiar y preparar mesas y recibir a los clientes, todo al mismo tiempo.En defensa de las camareras, es verdad, que no las ves parar, abarcan lo que pueden y encima son amables, se han disculpado varias veces.Una vez consigues sentarte, la cocina sí va bien, no esperas mucho.Los platos principales tienen un precio de entre 8 y 11€, más o menos, y tienen un menú de 10 con algo. La carta de postre es más variada de lo esperado.La comida está buena y bien presentada.Volveremos.",UDON Torre Sevilla,2019-03-28,WinnipegLG,3,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
661151758,Rica comida y atención eficaz,Buena comida asiática con buenas (y bonitas) raciones en los platos. Los precios adecuados a los platos y su elaboración.El servicio atento y rápido en un local de agradable decoración. Perfecto para una comida distinta después de unas compras en el CC.,UDON Torre Sevilla,2019-03-25,Ramón G,5,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
659128975,RAMEN ESCASO,"Los platos de Ramen son muy escasos de sopa de fideos de carne de huevo solo te ponen medio, es la sopa de ramen con menos cantidad que he probado y el precio es abusivo con la poca cantidad de contenido. 11€ por sopa Las empanadillas tienen la masa muy gorda tienen que hacerlas mas finas y mas crujientes.El arroz con el pollo, cebolla y salsa estaba tambien poco presentable.Total no creo qie volvamos a repetir.Hasta que no cambien la carta.",UDON Torre Sevilla,2019-03-17,flamencaviajera,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
652436379,No está mal.,"Pues la verdad, no está mal. El servicio atento. Muy rápido. Quizás demasiado, pedimos entrantes para compartir y luego platos principales y nos trajeron casi todo junto. La comida está buena, de calidad y los precios moderados. El restaurante es bonito.",UDON Torre Sevilla,2019-02-14,jusb88,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
651724684,Como toda la franqucia,Comida Tailandesa a buen precio. Desde nuestro punto de vista es una pena que no tenga un pelín más de calidad pero es un sitio al que se puede ir...,UDON Torre Sevilla,2019-02-12,ElViajeMeHizoaMi,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
649874413,Trato Excelente,Estupendo y elegante restaurante japonés en el centro comercial Torre de Sevilla.Gracias a Almudena por su amabilidas.Great and elegant Japanese restaurant in the Torre de Sevilla shopping center.Grand et élégant restaurant japonais dans le centre commercial Torre de Sevilla.Tolles und elegantes japanisches Restaurant im Einkaufszentrum Torre de SevillaGrande ed elegante ristorante giapponese nel centro commerciale Torre de Sevilla.مطعم ياباني رائع وأنيق في مركز التسوق Torre de SevillaÓtimo e elegante restaurante japonês no centro comercial Torre de Sevilla.Великолепный и элегантный японский ресторан в торговом центре Torre de Sevilla.エレガントなTorre de Sevilla購物中心的優雅日式餐廳Torre de Sevillaショッピングセンターの素晴らしく和食レストラン,UDON Torre Sevilla,2019-02-03,399ferm,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
649650492,Buena comida pero no vayas con prisa,"La comida está muy buena y el servicio es rápido y excelente, pero tardamos mucho tiempo en que otra mujer nos cobrara. Los camareros parecían muy apañados, pero ella tardaba mucho, resoplaba y no parecía manejarse muy bien, sobre todo dividiendo las cuentas. Teníamos prisa y nos tocó esperar mucho para pagar.",UDON Torre Sevilla,2019-02-02,mspr,3,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
648729180,Mu mal servicio y super lentos,"Llevamos más de media hora esperando la comida y no llega. Se lo decimos a Dani , y nos comenta que es la cocina .",UDON Torre Sevilla,2019-01-28,Nando-Sevillaa,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
647032904,Trato inigualable,"Un sitio nuevo, .uy chulo, pero lo mejor de la velada el trato del chico que nos atendió, Dani, super amable y atento, nos explico todo, nos aconsejó y no nos desatendió ni un segundo, un gran camarero.",UDON Torre Sevilla,2019-01-19,desiree m,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
646407097,Calidad,"Una carta muy extensa, todo sabroso y recién hecho.Personal atento y una bonita decoración.Recomiendo!",UDON Torre Sevilla,2019-01-16,Alyfr,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
645375904,Bien,"El lugar muy agradable y la atencion del personal estupenda.En cuanto a la comida normal, comimos canelones japoneses y noodles. La verdad es q tardaron en prepararlos.Repetiré para probar otros platos a ver si me gustan mas.",UDON Torre Sevilla,2019-01-12,Niev43,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
645370880,Le falta organización ,"La comida está muy rica, las raciones son justas. La única pega es que le falta organización en general, el personal tarda en atenderte tanto al llegar como al pedir la comida. ",UDON Torre Sevilla,2019-01-12,aliciagM4587IQ,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
643861652,Todo genial,"He estado varias veces y todas han sido fantásticas, la comida exquisita y el personal muy atento y amable.Tienen muchas opciones veganas y vegetarianas, lo cual se agradece, sobretodo cuándo son tan deliciosas como estas.",UDON Torre Sevilla,2019-01-05,jogo_901,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
643859734,Genial,"La comida estaba buenísima y el trato fue exquisito, sobre todo por parte de Antonio, el chico que nos atendió. Repetiremos sin duda ",UDON Torre Sevilla,2019-01-05,Estefanía V,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
643091214,Magnífico sitio para comer,Mi más sincera felicitación a Antonio el camarero que nos atendió por el trato tan agradable y la atención prestada.también felicitar a una cocina tan bien ejecutada.Me sorprendió que se ve como se como cocinan los platos.¡ENHORABUENA!,UDON Torre Sevilla,2019-01-02,Ana M,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
643021135,Rico todo,Pues todo estaba riquísimo! El postre con esa bola de helado de mango mmm riquísimo vamos!!! En las fotos falta otro plato!!! Buen servicio y rápido.Gracias ,UDON Torre Sevilla,2019-01-02,zamaraa2016,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
642367557,Laa mejores gyosas qye he probado en Sevilla,"Genial. Pedimos el mix de gyosas y todas estaban riquísimas, especialmente las de pollo al curry. De todo lo que comimos lo único que no convenció fueron los creps japoneses. Genial también la variedad de bebidas. Y todo por un precio bastante aceptable y bueno para el estilo de comida",UDON Torre Sevilla,2018-12-30,istharesther,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
642207964,Maravillosa experiencia,"Me encantaron las opciones veganas, el personal del restaurante nos atendió de una forma impecable, felicidades y gracias a Antonio. ",UDON Torre Sevilla,2018-12-29,kala984,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
642162058,Quiero y no puedo,"TUNA TACO, atún de mala calidad, tosta frita chiclosa y otras partes duras como un pan de gamba sin freír. Local mal climatizado veíamos gente abrigada en el otro lado de la sala y nosotros pasando calor... atención y servicio correcto.",UDON Torre Sevilla,2018-12-29,Maria_AMAG,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
642047029,Llévate chaquetón si quieres cenar UDON,"Fuimos mi pareja y yo, pedimos varios platos, los cuales algunos de ellos no son acordes con los precios por la cantidad que traen (muy poca cantidad), y respecto a la temperatura vi un plato mío terminado en la cocina un rato hasta que lo trajeron, frío por supuesto y la temperatura del local, no es agradable comer con la chaqueta o el chaquetón puesto o un abrigo, si comes con una sudadera y tienes frío no disfruta de nada. Por lo demás todo bien.",UDON Torre Sevilla,2018-12-28,comerencasaespecado,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
639893877,Japonés auténtico ,"Estupenda atención y buenísima calidad en comida y servicio, sin duda un lugar para repetir. Amplia carta y buena relación calidad-precio.",UDON Torre Sevilla,2018-12-16,Ocalta2704,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
639370552,Japonesa 100%,A mi familia y a mí nos encanta la comida japonesa y el buen gusto de este restaurante sobrepasó nuestras expectativas. El Yakisoba está buenísimo y el Ramen y la sopa más que buenos.No os perdais los postres,UDON Torre Sevilla,2018-12-13,antbizpach,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
639370378,Muy buena comida,"Fuimos un martes a cenar, estaba bastante tranquilo. El camarero fue muy simpático y atento. Lo ideal aquí es pedir para compartir y así probarlo todo. Nuestra cena fue: canelones japoneses (aplastaditos, creía que iban a ser algo más grandes), gyozas de pollo al curry y beef yakisoba. La comida de muerte, pero el postre: brownie con helado de mango (puro mango triturado) con crumble de kikos (o sea, kikos molidos), una combinación perfecta y unos mochis rellenos de helado de cholocate y cheescake servidos con una especie de fideos dulces, como unas pajitas. Sin duda para repetir y recomendar!",UDON Torre Sevilla,2018-12-13,andreabM1556MK,5,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
637891620,Bueno y buena atencion,"La comida tiene calidad y elaboracion, el sitio es bastante bonito y la atencion de los camareros es bastante buena. Repetire xq tienen una carta amplia y cn una buena materia prima.",UDON Torre Sevilla,2018-12-06,emenita,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
637296789,comida rica y buen servicio,"Nos atendieron rápidamente cuando llegamos y nos dieron mesa. La camarera que nos atendió fue muy amable y competente, nos recomendó platos, nos trajo muy pronto las bebidas y nos tomo nota. La comida también salió rápido y todo nos gustó mucho. El restaurante es muy acogedor. Repetiremos seguro",UDON Torre Sevilla,2018-12-03,Raúl B,4,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
636367103,"De calidad el servicio, comida y lugar","Por mi trabajo suelo comer fuera de casa y además es uno de mis placeres. Conocí esta cadena en Bcn y me encantó. He tenido la suerte de tener ahora uno en mi ciudad Sevilla. Y el trato del personal, su servicio, el local y su comida siguen siendo de 10. En todo momento hacen que disfrutar de una buena comida sea lo mejor del día, gracias a la amabilidad del personal y de su servicio. Repetiré sin duda ",UDON Torre Sevilla,2018-11-28,Flyer10167,5,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
636343632,Para repetir,"Me ha encantado el sitio, el trato es excelente por todo el personal y la comida riquisima. Me ha sabido todo a poco porque me ha encantado.",UDON Torre Sevilla,2018-11-28,paquiz,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
635677227,Rico y buen servicio ,"Comida rica. Buen precio. Buen servicio y, en especial, el camarero que nos atendió, Antonio. Fue amable y atento. Repetimos seguro!! 100% recomendable ",UDON Torre Sevilla,2018-11-25,juralel,5,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
635456054,Genial,"Segunda visita en menos de una semana. No soy mucho de japos, pero gracias a éste igual empiezo a aficionarme. El servicio 11/10. Excelente. ",UDON Torre Sevilla,2018-11-24,rapztor,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
635449913,Nuevos sabores y grata experiencia,"Sorpresa agradable, buena comida, probamos el ramen de curry amarillo y el arroz con tataki de atún, ambos buenísimos, y el postre merece una mención especial, volvería solo por el coulan de chocolate con helado de té verde, además camareros encantadores y lugar acogedor, seguro que volvemos.",UDON Torre Sevilla,2018-11-24,beatriz005,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
634706384,"Buena comida, mejorable calidad/precio, detalles que empañan impresión general.","Buena comida y trato amable de los camareros. Algún detalle que mejorar (nos sirvieron el Ramen sin el huevo duro) pero lo solucionaron al momento , nada grave. Sin embargo, nos encontramos con que en pleno mes de noviembre tienen las puertas del restaurante abiertas de par en par. Se lo comentamos a los camareros y nos dicen que no les permiten cerrarlas (que por lo visto da sensación de que el local está cerrado... como si no tuviese luz y personas dentro...) No es de recibo gastarte alrededor de 40€ en dos platos y un entrante (las gyozas eran sólo 4 y algo frías) para estar cenando pasando frío. Es una lástima porque la comida está bastante rica, pero no repetiría gastarme ese dinero para estar comiendo fideos con el anorak puesto.",UDON Torre Sevilla,2018-11-20,Álvaro P,3,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
634653044,EL MEJOR MISO RAMEN,He ido en varias ocasiones para almorzar y siempre he salido con la misma sensación. Trato agradable desde que entras y te saludan con una sonrisa hasta que te vas y te preguntan por la comida. Fantástica comida Japonesa pero destacando el Miso de Ramen. He probado el miso sencillo y me ha parecido increíble. El precio es perfecto. Menú (entrante+principal+postre+bebida) por 10 euros donde puedes elegir gran variedad de platos y siempre con la opción de introducir productor de la carta. Muy recomendable.,UDON Torre Sevilla,2018-11-20,viajero972,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
634551741,el mejor MISO RAMEN,"Me encanta y suelo ir una vez al mes.Recomiendo encarecidamente el MISO RAMEN. Es mi plato favorito y el que tiene un sabor que me hace repetir ya 3 veces. En Sevilla no he probado otro ramen que esté tan rico. Las laminas de carne son deliciosas y me tomo hasta la última gota.El TAMPOPO RAMEN no está mal, pero no es tan especial.Aparte luego pedir TEMPURA vegetal con langostinos. Comparandolos con otros japoneses de Sevilla es barato, cuesta 5€ y ponen una gran cantidad que está riquísima.El personal es muy amable y simpatico.",UDON Torre Sevilla,2018-11-20,JM_5h8g259n3h,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
634297494,Para los amantes de los fideos japoneses,"No es una mala opción si estás de compras por la zona y te gustan los fideos japoneses.Descubrimos en nuestra visita unas gyozas de bacalao que estaban muy buenas y grandes y también una especie de sushi pero con fideos muy finos llamados soba, de los que pedimos el plato mixto para poder compartir.Camareros continuamente atentos y una decoración muy cuidada la de esta franquicia.",UDON Torre Sevilla,2018-11-19,ramonfmanresa,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
634217552,Grande!,"Sitio muy agradable, personal exquisito, y la comida, una maravilla y además, para los que tengan reparos a la hora de acercarse a la comida asiática-japonesa, es la mejor forma de hacerlo, pues son platos muy bien elaborados y muy sabrosos todos.",UDON Torre Sevilla,2018-11-18,Jorgeeemilio,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
632912567,Luces y sombras.,"A ver, por partes que me quiero explicar bien.Comida:Pedimos cerveza y los vasos vinieron algo sucios. Nos los cambiaron rápidamente.Pedimos unos gyozas de sabores variados. Eran 4, y el plato valía algo más de 5 euros. Un poco caro la verdad. Los gyozas estaban buenos, pero venían fríos (Y eso que llegaron bastante rápido, no entiendo). Debimos decir algo, pero decidimos pasar. El ramen de miso me gustó. El yakisoba de ternera. A ver, estaba soso, al principio no sabíamos si quejarnos o no, pero al final lo dijimos, que si nos podían poner mas salsa yakitori porque los fideos venían muy secos. No tuvieron problema y nos atendieron amablemente. También nos explicaron que las cantidades vienen muy medidas y que es como lo tienen que servir según la franquicia. Yo no soy experta en yakisoba ni mucho menos, pero para mi gusto me temo que son los peores yakisoba de Sevilla. Ya con más salsa estaban mucho mejor y la carne estaba muy buena.La torrijas estaba buena y los mochis muy ricos, pero es un postre pequeño y caro, tenedlo en cuenta.Servicio: Nos atendieron muy amablemente y con mucha rapidez. Algún despiste como no ponernos los palillos. Precio final: 41,20.La impresión general es que hay cosas que tienen que mejorar, aunq el yakisoba parece que es así de soso. La relación calidad precio... un poco mala. Gran atención y servicio. Hay mejores orientales por Sevilla para comer. Quizá volvería pero ya sé lo que no me volvería a pedir. ",UDON Torre Sevilla,2018-11-12,Maitote,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
632908885,Comida asiática de calidad,"Estuve con mi pareja un lunes a las 15:30, nos atendieron rápido y nos dieron mesa bastante rápido.Pedimos dos Coca Cola Zero a 2'10€, de 350 ML cada una, lo cual es genial(Siempre le doy importancia a esto ya que algunos restaurantes hacen el día con Coca Colas pequeñas por mucho más).El ambiente interior genial, los árboles estilo japonés en medio de la mesa chulísimos, aunque decidimos comer en la terraza.Pedimos como entrante unas Gyozas de verduras(cómo empanadillas rellenas, acompañadas de salsa de soja) que estaban muy buenas, además de con una presentación exquisita.Mi pareja pidió un Veggie YAKISOBA(Noodles salteados con verduras) y le encantó, lo probé y estaba muy, muy bueno.Yo pedí un Corral Chicken Yakisoba, que era un poco más caro que la media de la carta (10,95) pero estaba genial.Disfrutamos mucho la comida y sin duda repetiremos para probar algo distinto.",UDON Torre Sevilla,2018-11-12,Silverfeyn,5,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
632907350,Cenas deliciosas,Hemos estado cenando durante esta semana varios días en el udon y hemos repetido por el sabor de sus platos y la relación calidad precio. Totalmente recomendable. ,UDON Torre Sevilla,2018-11-12,Sánchez S,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
632555911,Comida asiática muy buena,"Gran establecimiento con comida de gran calidad. Fuimos atendidos rápidamente y la comida estaba muy buena. Destacables el servicio de Esperanza y Antonio, fueron muy amables y nos recomendaron los mejores platos.",UDON Torre Sevilla,2018-11-11,Alvaro O,5,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
632522395,Para repetir,"Es la primera vez que íbamos y fue todo un acierto. La comida super rica, todo estaba genial!. El concepto del local diferente, quizás pueda llegar a resultar un poco agobiante, pero en esta ocasión genial.Sin duda para repetir. ",UDON Torre Sevilla,2018-11-11,ilop17,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
626870880,Asiático occidental,"Hemos ido un par de veces y nos ha gustado bastante. En la primera pedimos un menú (entre semana) y ayer al ser sábado comimos de carta. Los platos son los mismos, están rico. El lugar es bonito, y ha apostado por una disposición de las mesas como vemos en muchas series extranjeras, una mesa larga que compartes con otras personas, se trata de meter al mayor número de personas en el mínimo espacio, pero teniendo en cuenta que se llena lo entiendo. ",UDON Torre Sevilla,2018-10-21,mroibas84,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
626793849,"Encantada!! Buenísimo, deseando volver!!","Conocía el restaurante y cuál fue mi sorpresa al encontrármelo en Torre Sevilla... fui sola para conocer el centro y no pude resistirme... me paré y me pedí un Beef Curry Rojo Yakisoba, bueniiiiiisimo! No me defraudo .... luego de postre una torrija ... que estaba de cine...Un sitio muy agradable, los camareros súper atentos, yo tenía claro lo que quería pero aún así se ofrecieron y me explicaron varios platos de la carta ... que seguro pediré la próxima vez ...Me quede con las ganas de probar el Miso... así que deseando volver con toda la familia.Muy contenta de tenerlo en Sevilla ... ",UDON Torre Sevilla,2018-10-20,lauramgbc,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
626768633,FANTASTICO,"Servicio y calidad increíble. El trato a los niños ha sido excepcional. Todos amables y simpáticos, explicándote los platos al detalle y orientándote en la eleccion. Todo lo que nos han recomendado estaba buenísimo y una presentacion de 10. Recomendable al 100%.. VOLVEREMOS!!Gracias. ",UDON Torre Sevilla,2018-10-20,Tourist633825,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
626601318,Repetiremos seguro!,"Nos encanto el trato recibido y la comida muy rica , muy detallistas con los niños y muy buen ambiente.Volveremos!",UDON Torre Sevilla,2018-10-19,dameloz2010,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
626520484,Cosas muy buenas y cosas muy... pasables,"Fuí con mucha ilusión ya que me habían hablado muy bien de este sitio. En nuestro caso fue un almuerzo entre semana, alrededor de las 15:00 horas y tuvimos que esperar alrededor de 20 minutos a que nos diesen mesa. En el momento de ir a sentarnos, los camareros se dedicaron a discutir frente a nosotros y nos tuvieron allí de pie otro par de minutos en medio del restaurante sin saber a dónde mirar. Cuando por fin nos sentaron, la muchacha que nos atendió era muy simpática y amable, estuvo muy pendiente de nosotros y nos trajo todas las comandas súper rápido.Con respecto a la comida hubo platos que nos sorprendieron como los Pork Buns o el Ramen de Miso, estaban absolutamente deliciosos, mientras que otros como los Gyoza estaban pasables pero para nada tan buenos como en otros lugares y desgraciadamente mi Katsu Udon estaba el arroz frío y no pudo calentarse ya que llevaba por encima el huevo y la carne recién hechos y la única solución eran “meterlo en el microondas” por lo que la comida quedaría chiclosa. Por lo general el servicio es rápido, el local está limpio y la ambientación es muy adecuada pero la comida, aunque tiene puntos fuertes, no es tampoco nada del otro mundo. Me gustaría seguir probando cosas de su carta pero más adelante, ahora mismo no está en mis planes repetir este local ya que, aunque no me ha dado mala impresión, tampoco me la ha dado buena.",UDON Torre Sevilla,2018-10-19,Sandra F,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
626397208,Volveré,"Un restaurante con mucho encanto, muy buen trato del personal y la comida riquísima, estuvimos muy bien la verdad. Repetiremos sin duda",UDON Torre Sevilla,2018-10-19,Rocio O,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
626197654,Nos encanto,"Somos trabajadoras del centro comercial, muchos clientes nos hablaron maravillas del restaurante por eso no dudamos en ir a comprobarlo :) no nos defraudo, todo riquísim, presentación excelente, buen trato, después luego que repetiremos la experiencia y lo seguiremos recomendado a todos los clientes que nos pidan opinión.",UDON Torre Sevilla,2018-10-18,myriam10061985,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
626192010,Lugar agradable,"El lugar es muy agradable. La comida estaba bastante buena, por poner pega: las comandas salieron como quisieron, no habíamos ni probado aún los entrantes que ya nos trajeron los principales. ",UDON Torre Sevilla,2018-10-18,807litan,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
626183608,INCREIBLE,"Fantástico, no sé cómo describirlo. El trato de el personal, es exquisito, la atención a los clientes y rapidez, a la hora de servirnos los platos brillante.Empezamos con unos COD DE GYOZAS,( unas empanadillas bastante buenas),también pedimos KAESAR ASIAN SALAD,CHICKEN THAI FINGERS, CANELÓN JAPONÉS, TEMPURA DE VERDURAS y CORRAL CHICKEN YAKI UDON. He de decir, que alucinamos con el sabor de cada plato. Y la relación calidad precio está muy bien. Para recomendar y volver por supuesto.",UDON Torre Sevilla,2018-10-18,Juan Carlos G,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
626042302,VOLVERÉ,"Volveré! Cuando llegamos había mucha gente comiendo, pero rápidamente nos dieron mesas y ya fue todo rodado, no tuvimos que esperar mucho tiempo. La comida estaba exquisita y el trato es genial! Volveremos sin dudarlo Os recomiendo el postre!!!!! Que rico!",UDON Torre Sevilla,2018-10-18,Cris P,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
